step,sampling/sampling_logp_difference/mean,sampling/sampling_logp_difference/max,sampling/importance_sampling_ratio/min,sampling/importance_sampling_ratio/mean,sampling/importance_sampling_ratio/max,completions/mean_length,completions/max_length,entropy,kl,reward,loss,diag/accuracy,diag/zero_var_group_ratio,frac_reward_zero_std
219,0.009001,0.3637,0.4259,0.8867,1.98,223.5,362,0.2879,0.05364,0.9188,0.05163,0.7188,0.5,0.5
220,0.008594,0.3673,0.2848,0.9834,1.801,197.5,373,0.2616,0.05656,0.7,-0.1238,0.5,0.25,0.25
221,0.01045,0.2944,0.2276,1.055,2.088,186.2,285,0.3306,0.07428,0.8563,0.09316,0.6562,0,0
222,0.01062,0.3355,0.3597,0.8764,1.532,169.2,296,0.2992,0.06821,1.075,0.0005361,0.875,0.5,0.5
223,0.00734,0.3584,0.4886,0.9529,1.704,201.2,387,0.259,0.06002,0.7625,-0.04359,0.5625,0.25,0.25
224,0.009564,0.348,0.5497,1.002,2.27,193.1,379,0.3146,0.07302,0.9188,-0.05884,0.7188,0.5,0.5
225,0.009404,0.3719,0.2407,1.074,2.339,248.8,700,0.3189,0.06311,0.6598,-0.08953,0.4688,0.25,0.25
226,0.009976,0.4731,0.2072,1.004,2.405,234.1,420,0.2835,0.07782,0.95,-0.00151,0.75,0.5,0.5
227,0.007444,0.3324,0.5064,0.9831,1.523,171.4,330,0.239,0.06457,1.106,0.007308,0.9062,0.75,0.75
228,0.008616,0.3653,0.4757,1.087,2.239,211.7,405,0.2713,0.07053,0.9188,-0.05555,0.7188,0.25,0.25
229,0.008831,0.3715,0.4397,0.9928,2.359,243.7,377,0.2668,0.05696,0.7625,0.08474,0.5625,0.25,0.25
230,0.008708,0.3353,0.5021,0.9457,1.692,209.2,290,0.276,0.06664,1.013,-0.01511,0.8125,0.25,0.25
231,0.009801,0.4987,0.22,1.015,2.199,192.7,295,0.293,0.06569,0.7625,0.06585,0.5625,0.25,0.25
232,0.008372,0.4967,0.4005,0.985,1.917,206.6,310,0.2276,0.06582,1.106,-0.01391,0.9062,0.75,0.75
233,0.007301,0.2498,0.4378,0.944,1.638,152.1,219,0.2177,0.09651,1.2,0.001907,1,1,1
234,0.008372,0.2488,0.4507,0.9333,1.439,174.8,262,0.2928,0.08324,0.95,0.04,0.75,0.25,0.25
235,0.008954,0.5866,0.386,0.9257,1.756,197.6,457,0.2365,0.06694,1.075,0.05548,0.875,0.5,0.5
236,0.0101,0.2457,0.1542,0.9173,1.608,193.8,653,0.3115,0.08061,0.8563,0.04479,0.6562,0.25,0.25
237,0.008282,0.4291,0.4587,0.9656,1.612,169.8,333,0.2107,0.0639,0.95,-0.003271,0.75,0.25,0.25
238,0.01022,0.3457,0.4363,1.028,2.043,190.5,419,0.3054,0.07578,0.9188,0.2459,0.7188,0.25,0.25
239,0.009061,0.3139,0.4308,1.002,2.043,193.6,364,0.2722,0.0709,1.013,0.01685,0.8125,0,0
240,0.01167,0.3663,0.3348,1.007,2.023,235.4,555,0.331,0.0591,0.8563,-0.124,0.6562,0.25,0.25
241,0.008599,0.3581,0.3912,0.9543,2.643,214.6,356,0.2472,0.08865,0.8875,0.03662,0.6875,0.25,0.25
242,0.008744,0.4992,0.4024,1.011,2.016,167.9,300,0.2583,0.07633,1.106,-0.01116,0.9062,0.5,0.5
243,0.008247,0.4932,0.4186,1.043,2.395,152,225,0.1699,0.1174,1.013,-0.05469,0.8125,0.5,0.5
244,0.007726,0.321,0.4334,0.9499,1.462,181.5,337,0.1856,0.06147,1.169,0.03495,0.9688,0.75,0.75
245,0.008648,0.25,0.2857,0.9472,1.817,205.7,401,0.2557,0.09161,0.9188,0.1023,0.7188,0.25,0.25
246,0.009245,0.7487,0.3373,0.9505,2.128,170.8,316,0.2099,0.1016,1.013,-0.08714,0.8125,0.5,0.5
247,0.008926,0.3233,0.5894,1.042,2.728,223.3,514,0.2689,0.07051,0.9188,-0.01197,0.7188,0.75,0.75
248,0.008434,0.2479,0.447,0.9214,2.328,178.6,387,0.2577,0.09402,1.075,0.05086,0.875,0.75,0.75
249,0.006828,0.2462,0.3194,0.9505,1.649,172.9,286,0.185,0.08294,1.106,-0.0148,0.9062,0.5,0.5
250,0.00878,0.3749,0.4186,0.9781,1.853,160.8,350,0.2642,0.5593,0.9188,0.0006884,0.7188,0.75,0.75
251,0.006781,0.365,0.4999,0.986,1.722,176.5,286,0.1729,0.07204,1.013,-0.06033,0.8125,0.25,0.25
252,0.008534,0.2491,0.1558,0.8801,2.181,212.1,575,0.2527,0.0642,1.013,0.03799,0.8125,0.5,0.5
253,0.008748,0.2957,0.3752,1.059,2.804,250.4,651,0.2437,0.0607,0.95,0.007098,0.75,0.5,0.5
254,0.009011,0.4846,0.2898,0.9083,2.004,173.9,281,0.2024,0.06701,1.075,-0.05147,0.875,0.75,0.75
255,0.009225,0.3378,0,0.8719,2.083,278.2,635,0.2778,0.06791,0.7313,0.03284,0.5312,0,0
256,0.01049,0.3555,0.2132,1.104,2.159,209.9,352,0.2354,0.07654,0.9188,-0.06813,0.7188,0.5,0.5
257,0.00691,0.3708,0.5117,0.9844,2.615,196.7,427,0.2022,0.07459,0.825,0.1117,0.625,0.75,0.75
258,0.008189,0.3083,0.4037,1.138,2.534,203.7,394,0.234,0.08855,1.138,0.01435,0.9375,0.75,0.75
259,0.008795,0.5805,0.2726,1.014,2.113,183.8,252,0.219,0.08645,1.169,0.04777,0.9688,0.75,0.75
260,0.006871,0.3266,0.6107,0.9891,1.687,222.8,395,0.1896,0.05862,0.9813,0.06623,0.7812,0.5,0.5
261,0.008488,0.3038,0.5137,1.017,2.107,189.4,346,0.2456,0.06951,0.95,0.05692,0.75,0.5,0.5
262,0.009098,0.4324,0.1737,0.9437,2.305,185.4,270,0.1909,0.0831,1.106,-0.02889,0.9062,0.5,0.5
263,0.008868,0.3625,0.3904,1.055,2.808,177.7,325,0.2531,0.09015,1.013,-0.06061,0.8125,0.5,0.5
264,0.008057,0.2457,0.2883,0.9847,1.638,187.1,700,0.2717,0.0768,1.075,-0.03131,0.875,0.5,0.5
265,0.008968,0.2463,0.4516,1.004,1.897,181.2,277,0.1913,0.066,1.106,-0.05598,0.9062,0.75,0.75
266,0.01028,0.4861,0.2693,1.038,2.357,203.4,700,0.2403,0.06752,1.036,0.05091,0.8438,0.75,0.75
267,0.009826,0.5225,0.4946,1.007,2.081,204.5,700,0.2274,0.07523,0.95,0.01085,0.75,0.5,0.5
268,0.01178,0.5988,0.3605,0.9795,1.9,209.9,700,0.2668,0.07147,1.137,0.06205,0.9375,0.75,0.5
269,0.007362,0.2915,0.3824,1.05,2.601,229.5,417,0.2161,0.0633,0.9188,0.1594,0.7188,0.5,0.5
270,0.009023,0.3532,0.4743,0.9352,1.83,157.2,274,0.2392,0.08831,0.9813,-0.06418,0.7812,0.5,0.5
271,0.007675,0.3096,0.3726,1.035,2.285,216.9,377,0.1975,0.07249,0.9813,0.04665,0.7812,0.5,0.5
272,0.008202,0.3095,0.4325,0.9795,2.058,173.1,253,0.1941,0.06974,1.2,0.001416,1,1,1
273,0.007445,0.3199,0.3827,0.9555,1.838,215.7,310,0.1923,0.05869,1.169,-0.04521,0.9688,0.75,0.75
274,0.005166,0.3164,0.584,1.024,1.938,245,555,0.1371,0.04744,0.7563,0.08402,0.5625,0.5,0.5
275,0.01173,1.066,0.1697,0.9568,1.59,200.2,350,0.2343,0.07573,0.7938,-0.07098,0.5938,0.75,0.75
276,0.009191,0.4996,0.1938,0.9985,2.244,215.2,409,0.2212,0.09451,1.044,0.05881,0.8438,0.25,0.25
277,0.008262,0.4852,0.4009,0.8648,1.874,209.4,301,0.2137,0.05795,0.8563,-0.07347,0.6562,0.25,0.25
278,0.008206,0.3392,0.4351,1.015,1.701,170.9,246,0.219,0.08467,1.044,0.003884,0.8438,0.5,0.5
279,0.00783,0.3492,0.6162,0.9628,1.846,196.7,328,0.2314,0.06157,1.169,-0.006835,0.9688,0.75,0.75
280,0.007749,0.2381,0.5014,0.9396,1.595,183.2,357,0.2184,0.06057,0.9813,0.02323,0.7812,0.5,0.5
281,0.006975,0.4668,0.4389,0.9447,1.804,233.9,380,0.1948,0.06525,0.8563,-0.1489,0.6562,0.5,0.5
282,0.008695,0.344,0.4786,0.9725,1.938,207.9,315,0.2713,0.05754,0.9188,0.0005234,0.7188,0.25,0.25
283,0.009852,0.4219,0.3794,1.029,2.225,176.9,351,0.2611,0.07708,0.825,-0.09607,0.625,0.5,0.5
284,0.007284,0.2475,0.4997,1.094,2.692,167.4,225,0.2375,0.06507,1.013,0.1548,0.8125,0.25,0.25
285,0.007716,0.314,0.5885,1.099,2.343,186.1,272,0.1893,0.05965,1.138,-0.003707,0.9375,0.5,0.5
286,0.01023,0.3101,0.3207,0.9992,2.103,189,408,0.3193,0.06532,1.013,0.1215,0.8125,0.5,0.5
287,0.007484,0.2463,0.6079,0.9672,1.826,185.7,444,0.2197,0.08877,1.013,0.07956,0.8125,0.5,0.5
288,0.007595,0.5925,0.4383,0.9437,2.204,193.9,325,0.1784,0.06963,1.169,0.07324,0.9688,0.75,0.75
289,0.006218,0.3612,0.4456,0.9781,1.87,205.7,387,0.1627,0.0512,1.2,0.001023,1,1,1
290,0.007369,0.3013,0.5529,0.9406,1.525,178.9,312,0.2087,0.06077,1.106,0.004835,0.9062,0.5,0.5
291,0.006613,0.2809,0.38,0.9788,2.079,199.6,301,0.1746,0.1223,1.169,-0.04487,0.9688,0.75,0.75
292,0.007789,0.2502,0.3972,0.9552,1.773,236.5,369,0.2472,0.06138,0.7313,-0.00596,0.5312,0,0
293,0.008767,0.3628,0,0.9409,1.835,205,496,0.241,0.07358,0.8563,-0.1529,0.6562,0.5,0.5
294,0.008186,0.4808,0.486,1.027,2.045,214.8,546,0.2473,0.05485,0.7313,0.06735,0.5312,0,0
295,0.006283,0.2493,0.4648,0.9824,1.654,209.6,333,0.1915,0.05172,1.013,-0.02469,0.8125,0,0
296,0.008319,0.3109,0.3335,0.9161,1.518,172.3,290,0.2482,0.05857,1.013,0.005438,0.8125,0.5,0.5
297,0.006388,0.4255,0.3908,1.063,2.324,178.4,467,0.2093,0.06189,1.075,0.2206,0.875,0.5,0.5
298,0.008449,0.3069,0,1.022,1.711,172.9,397,0.2204,0.05572,0.9813,0.05907,0.7812,0.5,0.5
299,0.008394,0.3788,0,0.9529,1.753,184.8,344,0.2201,0.06202,0.95,0.04266,0.75,0.5,0.5
300,0.007588,0.3648,0.4771,0.9342,1.477,212.4,603,0.2394,0.1103,0.8875,0.02173,0.6875,0.25,0.25
301,0.006673,0.2945,0.5629,1.047,2.848,217.6,308,0.2021,0.04924,1.106,-0.06062,0.9062,0.75,0.75
302,0.008914,0.3649,0.5355,0.9899,1.857,133.7,247,0.3083,0.07719,1.106,0.0774,0.9062,0.75,0.75
303,0.008756,0.4204,0.3685,0.9475,1.822,157.4,226,0.2264,0.05974,1.106,-0.05343,0.9062,0.5,0.5
304,0.008179,0.3165,0.4551,1.035,1.943,154,234,0.2299,0.07262,0.7938,0.1565,0.5938,0,0
305,0.008324,0.3747,0.5989,1.013,2.057,197.8,292,0.2791,0.06012,1.006,0.04017,0.8125,0.5,0.5
306,0.006754,0.3565,0.4664,1.091,2.532,191,354,0.2063,0.0633,1.044,0.009383,0.8438,0.75,0.75
307,0.009105,0.2331,0.3572,0.8793,1.478,189.7,378,0.3118,0.06688,0.8875,0.1027,0.6875,0.5,0.5
308,0.007166,0.2438,0.2841,1.046,2.246,142.7,264,0.2232,0.1165,1.138,0.03274,0.9375,0.75,0.75
309,0.01026,0.3106,0.4957,0.9458,2.149,179.7,400,0.3057,0.06527,0.8563,-0.008935,0.6562,0.25,0.25
310,0.00592,0.3346,0.4148,1.03,1.787,141.1,220,0.1823,0.06436,1.106,-0.04176,0.9062,0.5,0.5
311,0.007692,0.2439,0.4153,0.9761,1.733,168.2,342,0.2615,0.07545,1.044,-0.1048,0.8438,0.75,0.75
312,0.009737,0.3643,0.1278,1.012,2.76,212.5,364,0.3354,0.06245,0.95,0.04468,0.75,0.25,0.25
313,0.007717,0.3443,0.3518,1.025,1.457,153.8,278,0.2592,0.05871,0.95,-0.1319,0.75,0.5,0.5
314,0.00928,0.4058,0.4589,0.8744,1.409,161.1,318,0.2677,0.07398,1.138,0.03955,0.9375,0.75,0.75
315,0.007711,0.2488,0.5666,0.9609,1.487,128.5,244,0.2478,0.06705,1.075,0.04993,0.875,0.5,0.5
316,0.008722,0.2483,0.4668,1.011,1.608,153.2,290,0.2817,0.07651,1.044,-0.05009,0.8438,0.5,0.5
317,0.008524,0.2493,0.4402,0.9938,1.72,193.4,302,0.2677,0.06983,0.95,0.008739,0.75,0.25,0.25
318,0.0117,1.171,0,0.7876,1.67,159.9,219,0.2325,0.07082,1.013,-0.03948,0.8125,0.5,0.5
319,0.008546,0.3159,0.4713,1.008,1.487,146.5,258,0.2439,0.07081,0.95,0.01755,0.75,0.5,0.5
320,0.006757,0.4251,0,1.014,2.084,157.7,240,0.2021,0.04875,1.169,0.03913,0.9688,0.75,0.75
321,0.009662,0.4966,0.4593,1.055,2.051,142.8,579,0.2578,0.1028,1.106,-0.0148,0.9062,0.5,0.5
322,0.009145,0.4929,0.4725,0.886,1.436,147.1,242,0.253,0.1058,1.075,0.03319,0.875,0.25,0.25
323,0.006445,0.3799,0.3144,0.9977,2.492,164.8,230,0.1685,0.06144,1.106,-0.0937,0.9062,0.5,0.5
324,0.00732,0.243,0.5026,0.9615,2.019,167,450,0.2187,0.07097,1.169,0.05602,0.9688,0.75,0.75
325,0.008241,0.5362,0.4732,0.9973,1.911,153.8,274,0.2477,0.07182,0.9188,0.04642,0.7188,0.25,0.25
326,0.008652,0.4753,0.3648,1.012,1.88,184.5,578,0.3032,0.07261,0.6375,-0.03651,0.4375,0,0
327,0.01087,0.4998,0.4307,0.8947,1.615,161.5,596,0.3376,0.1135,0.8875,0.005611,0.6875,0.25,0.25
328,0.009347,0.6128,0.2688,0.9614,1.989,138.7,221,0.1632,0.07325,1.106,-0.06204,0.9062,0.75,0.75
329,0.007755,0.3917,0.5893,1.024,1.519,133.2,194,0.1743,0.07911,1.013,-0.01068,0.8125,0.75,0.75
330,0.007069,0.3392,0,0.9054,1.368,152.6,693,0.2823,0.07134,0.9184,0.0001477,0.7188,0.5,0.5
331,0.0064,0.2491,0.6536,1.062,1.68,145.6,360,0.1735,0.06765,0.9813,0.122,0.7812,0.5,0.5
332,0.006495,0.3744,0.4546,0.9125,1.526,164.4,280,0.1919,0.07612,0.9813,-0.004099,0.7812,0.25,0.25
333,0.005718,0.2516,0.6102,0.9845,1.693,182.9,348,0.1904,0.07159,0.95,-0.08269,0.75,0.5,0.5
334,0.006935,0.2351,0.5215,0.9834,1.432,123.1,165,0.1929,0.05877,1.2,0.001173,1,1,1
335,0.006728,0.3107,0.4973,1.153,2.173,174.7,364,0.1902,0.05648,0.95,0.001142,0.75,1,1
336,0.007487,0.7733,0.1656,0.9368,1.848,138.8,234,0.1213,0.09286,1.2,0.00183,1,1,1
337,0.006055,0.321,0.6208,1.007,1.301,109.6,152,0.1588,0.08924,1.2,0.001794,1,1,1
338,0.006533,0.374,0.3515,1.008,1.677,167.8,299,0.1925,0.05269,1.013,0.08455,0.8125,0.25,0.25
339,0.005392,0.4731,0.552,0.9731,1.382,156.5,230,0.1591,0.07319,1.169,-0.01478,0.9688,0.75,0.75
340,0.008381,0.2871,0.523,1.003,1.864,172.7,300,0.2574,0.07498,0.7313,-0.08811,0.5312,0,0
341,0.006725,0.4428,0.1311,1.071,2.378,149.4,229,0.1533,0.05773,1.2,0.00115,1,1,1
342,0.01115,3.747,0.0263,0.9412,1.68,137.2,235,0.2016,0.06391,0.9813,-0.08011,0.7812,0.5,0.5
343,0.007746,0.3497,0.4438,0.9751,1.807,193.7,264,0.248,0.06639,0.9188,-0.08659,0.7188,0.5,0.5
344,0.008004,0.2939,0.5882,1.034,2.473,148.7,250,0.2301,0.06434,1.075,0.07381,0.875,0.25,0.25
345,0.006174,0.2402,0.5776,1.035,2.534,150.3,197,0.1995,0.06942,0.7938,-0.02658,0.5938,0.75,0.75
346,0.006964,0.2331,0.4276,1.007,1.981,146.2,247,0.2068,0.0829,1.2,0.001578,1,1,1
347,0.008471,0.2683,0.5062,0.9659,2.187,169.7,282,0.2408,0.06,0.9813,-0.02948,0.7812,0.25,0.25
348,0.006538,0.4092,0.5551,1.038,2.435,154.2,213,0.1751,0.07097,1.013,-0.07787,0.8125,0.5,0.5
349,0.005925,0.365,0.4924,0.9619,1.536,171.2,245,0.1814,0.07541,1.169,-0.005272,0.9688,0.75,0.75
350,0.008297,0.2492,0.3849,1.022,2.296,161.1,265,0.2567,0.1145,1.013,0.08323,0.8125,0.5,0.5
351,0.005962,0.2953,0.3728,0.9639,1.621,209.9,376,0.1931,0.06219,1.106,-0.002922,0.9062,0.5,0.5
352,0.009262,0.3678,0.3911,0.9672,1.952,189,593,0.3042,0.07662,1.075,0.1946,0.875,0.75,0.75
353,0.007547,0.246,0.5691,1.001,1.778,156.1,284,0.2589,0.09281,1.169,-0.02014,0.9688,0.75,0.75
354,0.007479,0.2572,0,1.12,2.02,228.4,360,0.2287,0.06375,1.075,0.1094,0.875,0.5,0.5
355,0.007864,1.198,0.2293,0.9346,1.999,201.7,395,0.2264,0.1326,0.9188,-0.0337,0.7188,0.75,0.75
356,0.00868,0.3141,0.5291,0.9921,2.069,207.2,437,0.3062,0.06952,0.9188,-0.002455,0.7188,0,0
357,0.008137,0.3164,0.2949,0.9777,2.207,173.9,324,0.2776,0.07861,1.013,0.04606,0.8125,0.5,0.5
358,0.007384,0.2442,0.4647,1.032,1.803,199.2,370,0.2637,0.06522,0.975,0.01738,0.7812,0.5,0.25
359,0.009051,0.241,0.4691,0.991,1.679,167.3,330,0.3091,0.09063,0.8875,0.1945,0.6875,0,0
360,0.007779,0.2836,0.4739,0.9709,1.583,176.7,271,0.2702,0.07927,1.075,-0.03678,0.875,0.5,0.5
361,0.007593,0.4861,0.4775,0.9427,1.703,252.2,700,0.2344,0.05463,1.037,0.03107,0.8438,0.5,0.5
362,0.008044,0.264,0,0.9888,1.991,148.9,234,0.2814,0.1155,1.138,0.09609,0.9375,0.5,0.5
363,0.008478,0.3656,0.5036,1.018,1.934,140.8,251,0.2818,0.07979,0.7625,0.07867,0.5625,0.25,0.25
364,0.006659,0.348,0.6457,1.104,2.194,216.5,427,0.2177,0.0949,0.9813,-0.04251,0.7812,0,0
365,0.008237,0.3793,0.4563,1.107,2.295,150.9,278,0.2227,0.07589,1.075,0.04385,0.875,0.5,0.5
366,0.00974,0.3389,0.5044,1.018,1.653,291.8,700,0.3522,0.06103,0.5625,0.01218,0.375,0.25,0.25
367,0.007107,0.2497,0.6169,0.9995,1.748,135.2,227,0.2356,0.05709,1.169,0.01136,0.9688,0.75,0.75
368,0.009936,0.3447,0.305,1.007,2.398,233.3,496,0.3339,0.07594,0.7313,0.01465,0.5312,0.25,0.25
369,0.009335,0.4393,0.3593,0.9307,1.93,218.9,386,0.3444,0.07454,0.8563,-0.04059,0.6562,0.5,0.5
370,0.006587,0.3096,0.4665,1.061,1.795,187,349,0.201,0.05525,1.075,-0.02637,0.875,0.5,0.5
371,0.012,1.308,0.2964,0.8855,2.437,131,235,0.2834,0.08903,1.075,0.07271,0.875,0.5,0.5
372,0.00866,0.321,0,0.9167,1.745,151.8,230,0.2672,0.08064,0.7938,0.02776,0.5938,0.75,0.75
373,0.008545,0.4744,0.4192,0.9407,1.925,179.7,372,0.2835,0.06903,0.8875,0.04135,0.6875,0.25,0.25
374,0.006126,0.2645,0.4443,1.048,1.675,181.7,403,0.1912,0.05898,1.075,0.001927,0.875,0.25,0.25
375,0.00854,0.5402,0.4684,0.9752,1.513,142.2,247,0.2569,0.1021,1.044,0.02728,0.8438,0.5,0.5
376,0.007009,0.5577,0.6383,0.9714,1.504,92.34,163,0.1873,0.07324,1.2,0.001464,1,1,1
377,0.006066,0.3109,0.6086,0.9846,1.756,127.1,244,0.1911,0.06138,1.075,-0.0667,0.875,0.75,0.75
378,0.007072,0.3192,0.4312,0.973,1.996,134.3,234,0.2131,0.07667,0.7625,0.05751,0.5625,0.5,0.5
379,0.01028,0.4333,0.6384,1.065,2.477,138.3,356,0.2934,0.1039,0.7625,-0.004062,0.5625,0.25,0.25
380,0.00681,0.2943,0.3995,0.9481,1.408,151.1,405,0.2086,0.0707,1.044,0.03251,0.8438,0.25,0.25
381,0.008372,0.3618,0.5202,1.002,1.684,147.4,385,0.2595,0.07189,0.7938,0.01264,0.5938,0.25,0.25
382,0.01024,0.5024,0.3316,0.9235,1.877,136.8,227,0.3148,0.08682,0.5125,0.02843,0.3125,0.75,0.75
383,0.009483,0.7178,0.3492,1.028,1.914,131.5,306,0.2345,0.07329,1.044,0.0329,0.8438,0.5,0.5
384,0.009013,0.2595,0.4764,0.9295,1.705,116.9,215,0.2509,0.09087,1.013,0.04304,0.8125,0.5,0.5
385,0.006814,0.4255,0.5748,1.147,2.468,150.7,343,0.1621,0.07174,1.106,-0.199,0.9062,0.5,0.5
386,0.007163,0.4124,0.507,0.977,1.853,109.1,160,0.18,0.07348,1.169,-0.04007,0.9688,0.75,0.75
387,0.006621,0.4988,0.3616,1.014,1.934,123,322,0.1672,0.07982,1.2,0.00152,1,1,1
388,0.007168,0.2469,0.4952,1.037,1.581,112.4,227,0.2158,0.07897,1.106,-0.05444,0.9062,0.5,0.5
389,0.006915,0.2681,0.4683,0.9667,1.883,151.2,297,0.2163,0.06579,1.013,0.02815,0.8125,0.5,0.5
390,0.007551,0.2425,0.511,0.9839,1.541,125.2,217,0.2166,0.08443,0.95,0.00173,0.75,1,1
391,0.005991,0.2492,0.5678,0.9746,1.621,110.1,184,0.1814,0.07415,1.075,0.01243,0.875,0.75,0.75
392,0.006946,0.3771,0.5497,1.038,2.18,139.2,458,0.2073,0.08989,0.95,0.06248,0.75,0.5,0.5
393,0.005976,0.2251,0.5564,0.9625,1.295,112.1,175,0.1711,0.07407,0.8875,0.01828,0.6875,0.75,0.75
394,0.01075,0.4455,0.4952,1.14,2.376,161.3,407,0.3211,0.1341,0.6375,-0.03386,0.4375,0.25,0.25
395,0.008722,0.4597,0.4426,0.9093,1.837,116.9,209,0.2077,0.1053,0.9813,-0.04043,0.7812,0.25,0.25
396,0.007397,0.3397,0.5969,0.9703,1.544,135.2,204,0.2382,0.08124,1.106,0.02195,0.9062,0.25,0.25
397,0.01372,3.497,0.03135,0.9254,2.712,107.2,334,0.1807,0.07541,1.169,-0.02701,0.9688,0.75,0.75
398,0.006092,0.2447,0.5711,0.9719,1.482,134.2,247,0.1787,0.07539,1.2,0.001514,1,1,1
399,0.007436,0.2787,0.5289,1.025,1.505,154.3,241,0.1963,0.07008,0.9813,-0.06703,0.7812,0.5,0.5
400,0.006927,0.3735,0.2608,1.052,1.67,128.2,188,0.1641,0.06818,1.106,-0.02137,0.9062,0.75,0.75
401,0.00638,0.2333,0.5133,0.9912,2.493,157.5,258,0.1765,0.06917,1.075,0.04037,0.875,0.5,0.5
402,0.007328,0.3258,0.3701,1.037,1.895,119,212,0.1977,0.07835,0.95,0.01037,0.75,0.5,0.5
403,0.008271,0.3315,0.4036,1.034,1.493,146.6,232,0.283,0.0943,0.7313,0.07579,0.5312,0,0
404,0.004476,0.247,0.5816,0.9776,1.527,111.6,164,0.1521,0.06709,1.2,0.001337,1,1,1
405,0.008371,0.3396,0.4031,1.015,1.895,135.8,234,0.2522,0.0884,0.575,-0.04725,0.375,0.5,0.5
406,0.007946,0.365,0.4527,1.015,2.928,125.2,236,0.2477,0.08298,0.8563,0.1842,0.6562,0.75,0.75
407,0.008255,0.44,0.4815,1.015,1.782,118.8,364,0.2491,0.07845,0.8875,-0.07755,0.6875,0.25,0.25
408,0.007818,0.311,0.5168,0.9564,1.889,139.2,241,0.2155,0.1027,0.8875,-0.1106,0.6875,0.25,0.25
409,0.008052,0.448,0.5327,0.9519,1.575,95.69,169,0.1818,0.08268,1.2,0.001674,1,1,1
410,0.007314,0.375,0.3741,0.9755,1.96,145.7,250,0.1685,0.07565,0.9188,-0.07145,0.7188,0.25,0.25
411,0.006225,0.2482,0.62,0.9768,1.628,121.8,230,0.1817,0.07655,0.95,-0.005929,0.75,0.5,0.5
412,0.007414,0.4943,0.5448,1.064,1.709,103.9,201,0.1708,0.07564,1.106,0.00214,0.9062,0.75,0.75
413,0.007905,0.3883,0.6643,1.016,1.834,120.7,193,0.1893,0.06508,1.044,-0.02678,0.8438,0.75,0.75
414,0.007951,0.2783,0.4586,1.012,2.165,128,247,0.245,0.1035,0.9813,0.006408,0.7812,0.75,0.75
415,0.006975,0.3715,0.3354,0.9196,1.624,131.2,224,0.1632,0.06734,0.85,0.04594,0.6562,0,0
416,0.00777,0.2801,0.4526,1.024,1.689,142.6,320,0.2308,0.07379,0.7938,0.02725,0.5938,0.5,0.5
417,0.007646,0.3503,0.4138,0.901,1.37,139.4,308,0.2252,0.06332,0.7875,0.06283,0.5938,0.5,0.5
418,0.007603,0.2395,0.4779,1.1,1.906,144.8,279,0.2517,0.09266,0.7625,0.07798,0.5625,0,0
419,0.007538,0.3708,0.4839,0.9723,1.464,139.6,246,0.1995,0.07321,1.138,-0.07018,0.9375,0.5,0.5
420,0.006823,0.3288,0.5851,0.9983,1.628,103.8,177,0.1961,0.09556,1.2,0.001885,1,1,1
421,0.008566,0.3387,0.4838,0.9732,1.984,156.1,276,0.2732,0.08127,0.9813,0.0242,0.7812,0.75,0.75
422,0.0101,0.3682,0.355,0.8333,1.308,152,418,0.2815,0.1002,0.95,0.05839,0.75,0.25,0.25
423,0.007599,0.2484,0.3886,0.8741,1.818,148.7,241,0.2303,0.09164,0.8875,0.1524,0.6875,0.5,0.5
424,0.006898,0.2513,0.416,1.032,2.764,176.4,377,0.2219,0.08685,1.013,-0.1367,0.8125,0,0
425,0.006945,0.2927,0.5643,1.037,2.008,142.8,204,0.1964,0.068,1.075,0.005451,0.875,0.5,0.5
426,0.007652,0.5057,0.624,1.083,2.417,130.1,182,0.1896,0.1219,1.138,-0.02141,0.9375,0.5,0.5
427,0.008669,0.2949,0.3359,1.014,1.805,177.6,403,0.2437,0.07449,1.013,-0.01126,0.8125,0.5,0.5
428,0.008827,0.2485,0.3797,0.9481,1.694,143.8,314,0.305,0.09201,0.6625,0.04913,0.4688,0.5,0.5
429,0.00733,0.3573,0.465,0.9934,2.507,179.9,270,0.2215,0.062,0.8875,0.0168,0.6875,0.75,0.75
430,0.007801,0.3427,0.4994,1.025,2.336,106,211,0.2222,0.06906,1.044,-0.03109,0.8438,0.5,0.5
431,0.005748,0.3536,0.443,0.9171,1.481,134,279,0.1765,0.07195,1.2,0.001413,1,1,1
432,0.008971,0.3691,0.5088,1.071,2.263,120.9,193,0.2506,0.1192,0.95,0.02869,0.75,0.25,0.25
433,0.008788,0.3244,0.3257,0.9733,2.008,169.9,281,0.2701,0.0786,0.9188,0.07119,0.7188,0.25,0.25
434,0.00785,0.4438,0.2839,0.898,1.778,166.3,522,0.2479,0.1479,0.7938,-0.04938,0.5938,0.25,0.25
435,0.008249,0.3762,0.6032,1.008,2.149,141.4,187,0.2025,0.08142,0.8875,0.0456,0.6875,0.25,0.25
436,0.005805,0.2455,0.5783,0.9869,1.798,141.3,251,0.1877,0.08045,1.138,-0.05098,0.9375,0.75,0.75
437,0.009044,0.3694,0.4631,1.071,1.639,179.8,497,0.3986,0.06802,1.075,0.09863,0.875,0.25,0.25
438,0.007081,0.3769,0.5673,0.9705,1.833,112.7,294,0.1862,0.0756,1.138,0.08421,0.9375,0.75,0.75
